content_id,id,keyword
541680,3,government
541680,4,positive
541680,5,state
541677,1,great
541677,2,khali
541677,3,read
541677,4,fan
541677,5,comment
541676,1,variant
541676,2,b
541676,3,kappa
541676,4,covid
541676,5,name
541675,1,charging
541675,2,charge
541675,3,xiaomi
541675,4,minute
541675,5,w
541672,1,doctor
541672,2,ramdev
541672,3,covid
541672,4,black
541672,5,day
541671,1,amrita
541671,2,fan
541671,3,rao
541671,4,video
541671,5,character
541669,1,delivery
541669,2,delhi
541669,3,liquor
541669,4,home
541669,5,alcohol
541667,1,siddharth
541667,2,ncb
541667,3,singh
541667,4,sushant
541667,5,rajput
541666,1,couple
541666,2,karan
541666,3,nisha
541666,4,news
541666,5,mehra
541664,1,police
541664,2,video
541664,3,station
541664,4,child
541664,5,incident
541662,1,dominica
541662,2,choksi
541662,3,antigua
541662,4,claimed
541662,5,taken
541660,1,vietnam
541660,2,variant
541660,3,city
541660,4,church
541660,5,hybrid
541659,1,twitter
541659,2,intermediary
541659,3,rule
541659,4,guideline
541659,5,issued
541658,1,liquor
541658,2,delhi
541658,3,delivery
541658,4,mobile
541658,5,web
541657,1,medicine
541657,2,bengaluru
541657,3,son
541657,4,anand
541657,5,village
541655,1,ring
541655,2,lake
541655,3,patel
541655,4,hosking
541655,5,water
541653,1,kohli
541653,2,diet
541653,3,vegan
541653,4,fan
541653,5,claimed
541651,1,osaka
541651,2,tournament
541651,3,post
541651,4,see
541651,5,asked
541650,1,state
541650,2,tnn
541650,3,covid
541650,4,monday
541650,5,bcclwith
541647,1,hour
541647,2,venus
541647,3,supersonic
541647,4,jet
541647,5,hypersonic
541644,1,g
541644,2,network
541644,3,cause
541644,4,radiation
541644,5,year
541643,1,father
541643,2,darbhanga
541643,3,jyoti
541643,4,village
541643,5,year
541642,1,kangana
541642,2,dance
541642,3,sunidhi
541642,4,chauhan
541642,5,bodyguard
541641,1,khan
541641,2,salman
541641,3,krk
541641,4,career
541641,5,actor
541639,1,government
541639,2,anandaiah
541639,3,drug
541639,4,medicine
541639,5,covid
541637,1,film
541637,2,yeh
541637,3,jawaani
541637,4,hai
541637,5,deewani
541636,1,cake
541636,2,king
541636,3,birthday
541636,4,mufasa
541636,5,read
541635,1,virus
541635,2,china
541635,3,origin
541635,4,covid
541635,5,report
541634,1,read
541634,2,covid
541634,3,price
541634,4,central
541634,5,vista
541633,1,kartik
541633,2,film
541633,3,actor
541633,4,aaryan
541633,5,production
541631,1,ride
541631,2,video
541631,3,phone
541631,4,kempf
541631,5,viral
541629,1,asteroid
541629,2,distance
541629,3,nasa
541629,4,lakh
541629,5,earth
541628,1,google
541628,2,storage
541628,3,photo
541628,4,image
541628,5,gb
541627,1,colston
541627,2,julian
541627,3,apernah
541627,4,photographer
541627,5,model
541625,1,reunion
541625,2,friend
541625,3,bts
541625,4,justin
541625,5,bieber
541625,1,reunion
541625,2,friend
541625,3,bts
541625,4,justin
541625,5,bieber
541623,1,pig
541623,2,pygmy
541623,3,hog
541623,4,national
541623,5,released
541621,1,malaika
541621,2,note
541621,3,recovery
541621,4,arora
541621,5,tested
541619,1,g
541619,2,technology
541619,3,suit
541619,4,implementation
541619,5,radiation
541617,1,body
541617,2,floating
541617,3,river
541617,4,covid
541617,5,ganga
541616,1,galaxy
541616,2,nasa
541616,3,image
541616,4,black
541616,5,hole
541614,1,court
541614,2,construction
541614,3,delhi
541614,4,project
541614,5,high
541611,1,director
541611,2,filed
541611,3,develop
541611,4,antibody
541611,5,dose
541609,1,walnut
541609,2,kashmir
541609,3,business
541609,4,almond
541609,5,grower
541606,1,covid
541606,2,vaccine
541606,3,centre
541606,4,policy
541606,5,state
541605,1,cloud
541605,2,nasa
541605,3,rover
541605,4,mar
541605,5,colour
541604,1,weight
541604,2,kukrele
541604,3,eating
541604,4,loss
541604,5,training
541602,1,couple
541602,2,balcony
541602,3,fight
541602,4,fighting
541602,5,read
541601,1,antibody
541601,2,cocktail
541601,3,patient
541601,4,covid
541601,5,hospital
541599,1,lara
541599,2,tarzan
541599,3,joe
541599,4,epic
541599,5,adventure
541597,1,offering
541597,2,hong
541597,3,kong
541597,4,million
541597,5,according
541596,1,kangana
541596,2,bodyguard
541596,3,ranaut
541596,4,hegde
541596,5,relationship
541595,1,iphone
541595,2,canal
541595,3,dropped
541595,4,frederik
541595,5,read
541594,1,yoga
541594,2,ramdev
541594,3,doctor
541594,4,allopathic
541594,5,medicine
541593,1,game
541593,2,covid
541593,3,negative
541593,4,test
541593,5,result
541592,1,show
541592,2,guest
541592,3,asked
541592,4,praise
541592,5,contestant
541590,1,vehicle
541590,2,tesla
541590,3,driver
541590,4,steering
541590,5,wheel
541589,1,house
541589,2,college
541589,3,student
541589,4,zoology
541589,5,family
541586,1,company
541586,2,based
541586,3,raw
541586,4,material
541586,5,complainant
541582,1,kg
541582,2,mary
541582,3,kom
541582,4,medal
541582,5,indian
541580,1,sunday
541580,2,death
541580,3,covid
541580,4,week
541580,5,fatality
541575,1,hai
541575,2,career
541575,3,korean
541575,4,dehla
541575,5,vegetarian
541574,1,rajput
541574,2,ncb
541574,3,singh
541574,4,sushant
541574,5,drug
541572,1,tweet
541572,2,user
541572,3,food
541572,4,delivery
541572,5,complain
541571,1,read
541571,2,covid
541571,3,delhi
541571,4,state
541571,5,ready
541570,1,covid
541570,2,cent
541570,3,vaccine
541570,4,vaccinated
541570,5,conducted
541569,1,song
541569,2,jhoom
541569,3,hindi
541569,4,hawayein
541569,5,harry
541568,1,tree
541568,2,mumbai
541568,3,cyclone
541568,4,adopt
541568,5,pit
541567,1,kenya
541567,2,food
541567,3,country
541567,4,aid
541567,5,tonne
541565,1,shirke
541565,2,record
541565,3,drive
541565,4,accident
541565,5,bhilai
541563,1,woman
541563,2,test
541563,3,three
541563,4,ti
541563,5,england
541561,1,disaster
541561,2,pandemic
541561,3,management
541561,4,minister
541561,5,state
541560,1,snake
541560,2,harry
541560,3,rat
541560,4,ceiling
541560,5,house
541559,1,team
541559,2,chelsea
541559,3,champion
541559,4,league
541559,5,ngolo
541558,1,variant
541558,2,b
541558,3,vietnam
541558,4,uk
541558,5,indian
541556,1,monsoon
541556,2,rain
541556,3,likely
541556,4,southern
541556,5,state
541554,1,sood
541554,2,sonu
541554,3,day
541554,4,milk
541554,5,helping
541553,1,twitter
541553,2,friend
541553,3,reunion
541553,4,china
541553,5,lady
541551,1,video
541551,2,dr
541551,3,social
541551,4,user
541551,5,abrol
541550,1,fire
541550,2,hand
541550,3,car
541550,4,driver
541550,5,sanitiser
541548,1,jail
541548,2,convict
541548,3,parole
541548,4,prison
541548,5,bail
541547,1,movie
541547,2,watch
541547,3,love
541547,4,hai
541547,5,film
541546,1,word
541546,2,actress
541546,3,meaning
541546,4,filed
541546,5,video
541545,1,patient
541545,2,ambulance
541545,3,state
541545,4,driver
541545,5,assam
541544,1,film
541544,2,prithviraj
541544,3,padmaavat
541544,4,sena
541544,5,raised
541543,1,dr
541543,2,jha
541543,3,amrendra
541543,4,oxygen
541543,5,hospital
541542,1,delhi
541542,2,government
541542,3,oxygen
541542,4,iit
541542,5,covid
541541,1,search
541541,2,rescue
541541,3,fire
541541,4,passenger
541541,5,ferry
541538,1,meter
541538,2,flow
541538,3,oxygen
541538,4,patient
541538,5,hospital
541535,1,khan
541535,2,salman
541535,3,twitter
541535,4,filed
541535,5,defamation
541534,1,vaccination
541534,2,covid
541534,3,hotel
541534,4,package
541534,5,centre
541530,1,mouse
541530,2,state
541530,3,australia
541530,4,south
541530,5,wale
541530,1,mouse
541530,2,state
541530,3,australia
541530,4,south
541530,5,wale
541529,1,tiger
541529,2,cub
541529,3,old
541529,4,month
541529,5,reserve
541527,1,best
541527,2,word
541527,3,mayawati
541527,4,star
541527,5,known
541526,1,mullins
541526,2,floor
541526,3,reported
541526,4,franklin
541526,5,county
541525,1,khan
541525,2,say
541525,3,mika
541525,4,krk
541525,5,song
541523,1,show
541523,2,friend
541523,3,rachel
541523,4,green
541523,5,fan
541521,1,headstone
541521,2,wade
541521,3,recipe
541521,4,image
541521,5,grave
541520,1,joke
541520,2,richa
541520,3,casteist
541520,4,mayawati
541520,5,randeep
541519,1,read
541519,2,apple
541519,3,litre
541519,4,state
541519,5,citizenship
541518,1,liquor
541518,2,district
541518,3,toll
541518,4,friday
541518,5,died
541517,1,bcci
541517,2,ipl
541517,3,twenty
541517,4,world
541517,5,cup
541516,1,apple
541516,2,disease
541516,3,outbreak
541516,4,scab
541516,5,leaf
541515,1,role
541515,2,neena
541515,3,best
541515,4,part
541515,5,film
541512,1,oil
541512,2,kg
541512,3,price
541512,4,cent
541512,5,edible
541511,1,recovery
541511,2,total
541511,3,rate
541511,4,stand
541511,5,covid
541510,1,soni
541510,2,mother
541510,3,within
541510,4,father
541510,5,district
541509,1,beard
541509,2,singh
541509,3,cut
541509,4,sikh
541509,5,arizona
541507,1,police
541507,2,woman
541507,3,accused
541507,4,sharma
541507,5,mother
541505,1,couple
541505,2,deepa
541505,3,seema
541505,4,mother
541505,5,car
541503,1,doll
541503,2,male
541503,3,want
541503,4,wedding
541503,5,lola
541502,1,army
541502,2,kaul
541502,3,husband
541502,4,dhoundiyal
541502,5,uniform
541498,1,price
541498,2,petrol
541498,3,litre
541498,4,diesel
541498,5,state
541497,1,film
541497,2,actor
541497,3,fan
541497,4,marathi
541497,5,pravin
541496,1,olympic
541496,2,tokyo
541496,3,olympics
541496,4,saina
541496,5,world
541494,1,league
541494,2,city
541494,3,final
541494,4,fan
541494,5,chelsea
541493,1,sonu
541493,2,sood
541493,3,social
541493,4,video
541493,5,considered
541492,1,citizenship
541492,2,act
541492,3,district
541492,4,application
541492,5,rule
541491,1,pheras
541491,2,bride
541491,3,groom
541491,4,ceremony
541491,5,read
541490,1,country
541490,2,union
541490,3,minister
541490,4,swara
541490,5,bhasker
541489,1,limit
541489,2,lower
541489,3,flight
541489,4,domestic
541489,5,minute
541488,1,covid
541488,2,mucormycosis
541488,3,patient
541488,4,blood
541488,5,infection
541487,1,dr
541487,2,doctor
541487,3,friend
541487,4,rahul
541487,5,medical
541486,1,air
541486,2,flight
541486,3,bat
541486,4,delhi
541486,5,aircraft
541485,1,certificate
541485,2,travel
541485,3,vaccination
541485,4,covid
541485,5,order
541484,1,cyclone
541484,2,yaas
541484,3,mother
541484,4,behera
541484,5,village
541483,1,covid
541483,2,friday
541483,3,health
541483,4,country
541483,5,fresh
541482,1,world
541482,2,ai
541482,3,smith
541482,4,government
541482,5,public
541479,1,google
541479,2,woman
541479,3,employee
541479,4,according
541479,5,lawsuit
541475,1,milk
541475,2,dairy
541475,3,amul
541475,4,industry
541475,5,peta
541474,1,wrong
541474,2,side
541474,3,bicycle
541474,4,traffic
541474,5,police
541472,1,matter
541472,2,map
541472,3,dark
541472,4,galaxy
541472,5,scientist
541471,1,covid
541471,2,read
541471,3,paul
541471,4,part
541471,5,patient
541470,1,picture
541470,2,cm
541470,3,secretariat
541470,4,come
541470,5,strength
541468,1,mi
541468,2,c
541468,3,patient
541468,4,covid
541468,5,added
541467,1,show
541467,2,singer
541467,3,season
541467,4,indian
541467,5,idol
541466,1,delhi
541466,2,unlock
541466,3,process
541466,4,lockdown
541466,5,covid
541465,1,rhea
541465,2,chakraborty
541465,3,bollywood
541465,4,actor
541465,5,yet
541463,1,transmission
541463,2,infection
541463,3,covid
541463,4,dead
541463,5,death
541462,1,truck
541462,2,break
541462,3,driver
541462,4,driving
541462,5,fail
541461,1,recovery
541461,2,total
541461,3,rate
541461,4,recorded
541461,5,covid
541460,1,randeep
541460,2,hooda
541460,3,actor
541460,4,bollywood
541460,5,sexist
541459,1,picture
541459,2,wrote
541459,3,follower
541459,4,location
541459,5,sharing
541456,1,day
541456,2,final
541456,3,icc
541456,4,reserve
541456,5,play
541455,1,infection
541455,2,covid
541455,3,antibiotic
541455,4,patient
541455,5,self
541454,1,toll
541454,2,plaza
541454,3,highway
541454,4,queue
541454,5,fastag
541453,1,ryan
541453,2,reynolds
541453,3,mental
541453,4,health
541453,5,reason
541450,1,friend
541450,2,episode
541450,3,indiatimes
541450,4,show
541450,5,life
541447,1,bath
541447,2,foot
541447,3,tub
541447,4,asked
541447,5,water
541441,1,fitbit
541441,2,snoring
541441,3,sleep
541441,4,noise
541441,5,feature
541439,1,day
541439,2,lakh
541439,3,recorded
541439,4,covid
541439,5,infection
541438,1,chutki
541438,2,pooja
541438,3,ruparel
541438,4,post
541438,5,character
541437,1,origin
541437,2,study
541437,3,covid
541437,4,report
541437,5,wuhan
541433,1,actor
541433,2,rajput
541433,3,death
541433,4,sushant
541433,5,singh
541432,1,chai
541432,2,tea
541432,3,video
541432,4,cup
541432,5,go
541431,1,picture
541431,2,actress
541431,3,asha
541431,4,parekh
541431,5,waheeda
541428,1,police
541428,2,accused
541428,3,woman
541428,4,video
541428,5,assam
541425,1,image
541425,2,atom
541425,3,cornell
541425,4,read
541425,5,electron
541421,1,hooda
541421,2,randeep
541421,3,joke
541421,4,woman
541421,5,casteist
541419,1,woman
541419,2,cent
541419,3,menstrual
541419,4,period
541419,5,hygiene
541415,1,dog
541415,2,check
541415,3,parent
541415,4,video
541415,5,run
541411,1,girl
541411,2,mother
541411,3,antonella
541411,4,prosthetic
541411,5,climb
541409,1,england
541409,2,final
541409,3,dev
541409,4,session
541409,5,lord
541408,1,kartik
541408,2,film
541408,3,aaryan
541408,4,dostana
541408,5,shah
541406,1,djokovic
541406,2,tokyo
541406,3,final
541406,4,open
541406,5,olympics
541405,1,college
541405,2,covid
541405,3,jha
541405,4,life
541405,5,st
541403,1,vaccine
541403,2,government
541403,3,paul
541403,4,approval
541403,5,indemnity
541402,1,clinic
541402,2,police
541402,3,doctor
541402,4,staff
541402,5,face
541401,1,antibody
541401,2,infection
541401,3,month
541401,4,cell
541401,5,bone
541400,1,quantum
541400,2,computing
541400,3,application
541400,4,drug
541400,5,classical
541397,1,musk
541397,2,dinosaur
541397,3,spaceship
541397,4,planet
541397,5,might
541396,1,choksi
541396,2,dominica
541396,3,antigua
541396,4,police
541396,5,taken
541395,1,son
541395,2,police
541395,3,year
541395,4,old
541395,5,corpse
541394,1,wedding
541394,2,groom
541394,3,place
541394,4,bride
541394,5,bridge
541393,1,lakh
541393,2,covid
541393,3,thursday
541393,4,daily
541393,5,day
541392,1,far
541392,2,cry
541392,3,game
541392,4,anton
541392,5,character
541389,1,twitter
541389,2,government
541389,3,indian
541389,4,speech
541389,5,platform
541387,1,fusion
541387,2,power
541387,3,energy
541387,4,plant
541387,5,nuclear
541385,1,boy
541385,2,social
541385,3,robin
541385,4,asked
541385,5,hostel
541384,1,stone
541384,2,gallstone
541384,3,bile
541384,4,obesity
541384,5,gall
541382,1,asked
541382,2,mumbai
541382,3,say
541382,4,twitterthis
541382,5,cast
541380,1,covid
541380,2,drug
541380,3,dg
541380,4,drdo
541380,5,available
541379,1,covid
541379,2,facebook
541379,3,content
541379,4,lab
541379,5,report
541377,1,death
541377,2,covid
541377,3,state
541377,4,minister
541377,5,rajasthan
541374,1,episode
541374,2,cast
541374,3,reunion
541374,4,million
541374,5,courteney
541372,1,telecom
541372,2,otp
541372,3,switch
541372,4,service
541372,5,prepaid
541370,1,read
541370,2,day
541370,3,ramdev
541370,4,ration
541370,5,kit
541369,1,film
541369,2,character
541369,3,huma
541369,4,never
541369,5,want
541367,1,video
541367,2,animal
541367,3,cruelty
541367,4,dollar
541367,5,gaurav
541364,1,hero
541364,2,story
541364,3,day
541364,4,social
541364,5,news
541363,1,pichai
541363,2,framework
541363,3,google
541363,4,comply
541363,5,guideline
541362,1,friendsreunion
541362,2,friend
541362,3,character
541362,4,cast
541362,5,tear
541362,1,friendsreunion
541362,2,friend
541362,3,character
541362,4,cast
541362,5,tear
541358,1,body
541358,2,river
541358,3,covid
541358,4,bihar
541358,5,bank
541357,1,child
541357,2,commission
541357,3,right
541357,4,letter
541357,5,show
541356,1,couple
541356,2,flight
541356,3,kissing
541356,4,passenger
541356,5,civil
541353,1,water
541353,2,vegetable
541353,3,chutney
541353,4,food
541353,5,shot
541351,1,jammu
541351,2,rohingyas
541351,3,holding
541351,4,centre
541351,5,rohingya
541350,1,singh
541350,2,taptejdeep
541350,3,rail
541350,4,yard
541350,5,san
541349,1,aniston
541349,2,show
541349,3,friend
541349,4,jennifer
541349,5,award
541348,1,twitter
541348,2,statement
541348,3,manipulated
541348,4,spokesperson
541348,5,sambit
541347,1,b
541347,2,country
541347,3,cent
541347,4,decrease
541347,5,increase
541341,1,dish
541341,2,read
541341,3,chhibber
541341,4,masterchef
541341,5,australia
541336,1,news
541336,2,well
541336,3,aye
541336,4,bhai
541336,5,tune
541331,1,joke
541331,2,hooda
541331,3,randeep
541331,4,say
541331,5,mayawati
541330,1,single
541330,2,neena
541330,3,woman
541330,4,mother
541330,5,day
541329,1,packaging
541329,2,grass
541329,3,fibre
541329,4,plastic
541329,5,biodegradable
541327,1,antibody
541327,2,cocktail
541327,3,monoclonal
541327,4,treatment
541327,5,covid
541326,1,cyclone
541326,2,news
541326,3,wind
541326,4,channel
541326,5,yaas
541325,1,train
541325,2,track
541325,3,station
541325,4,york
541325,5,asian
541323,1,kit
541323,2,day
541323,3,ration
541323,4,need
541323,5,food
541322,1,sushil
541322,2,police
541322,3,wrestler
541322,4,gangster
541322,5,murder
541320,1,season
541320,2,real
541320,3,madrid
541320,4,la
541320,5,liga
541319,1,shirt
541319,2,perry
541319,3,friend
541319,4,vaccinated
541319,5,making
541316,1,district
541316,2,heavy
541316,3,west
541316,4,official
541316,5,state
541314,1,vaccine
541314,2,pfizer
541314,3,indian
541314,4,approval
541314,5,cent
541313,1,ramdev
541313,2,ima
541313,3,vaccine
541313,4,medicine
541313,5,doctor
541312,1,amazon
541312,2,bezos
541312,3,role
541312,4,ceo
541312,5,jeff
541311,1,vaccinated
541311,2,order
541311,3,employee
541311,4,salary
541311,5,tribal
541309,1,student
541309,2,fee
541309,3,pillai
541309,4,educator
541309,5,pay
541308,1,day
541308,2,deshmukh
541308,3,family
541308,4,father
541308,5,riteish
541307,1,milk
541307,2,mother
541307,3,baby
541307,4,breast
541307,5,nagpur
541304,1,antigua
541304,2,choksi
541304,3,barbuda
541304,4,missing
541304,5,dominica
541303,1,crore
541303,2,day
541303,3,covid
541303,4,death
541303,5,lakh
541299,1,platform
541299,2,intermediary
541299,3,privacy
541299,4,social
541299,5,rule
541297,1,certificate
541297,2,image
541297,3,vaccination
541297,4,vaccine
541297,5,covid
541293,1,covid
541293,2,delhi
541293,3,death
541293,4,number
541293,5,positivity
541292,1,bee
541292,2,animal
541292,3,bottle
541292,4,honey
541292,5,video
541291,1,dev
541291,2,actor
541291,3,rajan
541291,4,p
541291,5,unni
541290,1,national
541290,2,crime
541290,3,drug
541290,4,package
541290,5,agency
541287,1,randeep
541287,2,prabhas
541287,3,say
541287,4,youtuber
541287,5,mla
541286,1,read
541286,2,day
541286,3,cyclone
541286,4,wednesday
541286,5,bcclthe
541285,1,ashram
541285,2,mehta
541285,3,raped
541285,4,three
541285,5,day
541283,1,mrunal
541283,2,myself
541283,3,thakur
541283,4,love
541283,5,sonia
541282,1,narayan
541282,2,aditya
541282,3,kumar
541282,4,indian
541282,5,idol
541280,1,film
541280,2,love
541280,3,sheer
541280,4,qorma
541280,5,story
541279,1,drug
541279,2,patient
541279,3,given
541279,4,antibody
541279,5,medanta
541278,1,alcohol
541278,2,whisky
541278,3,covid
541278,4,read
541278,5,spanish
541277,1,priyanka
541277,2,failure
541277,3,strength
541277,4,american
541277,5,spoke
541276,1,recovery
541276,2,total
541276,3,rate
541276,4,covid
541276,5,stand
541275,1,police
541275,2,woman
541275,3,girl
541275,4,gaya
541275,5,raped
541274,1,rural
541274,2,area
541274,3,snack
541274,4,company
541274,5,quality
541273,1,normalizing
541273,2,failure
541273,3,telling
541273,4,okay
541273,5,mistake
541271,1,covid
541271,2,patient
541271,3,infection
541271,4,antibiotic
541271,5,long
541271,1,covid
541271,2,patient
541271,3,infection
541271,4,antibiotic
541271,5,long
541268,1,mark
541268,2,apology
541268,3,committing
541268,4,genocide
541268,5,ruffalo
541267,1,vaccine
541267,2,state
541267,3,government
541267,4,delhi
541267,5,maker
541266,1,ramdev
541266,2,ima
541266,3,doctor
541266,4,yoga
541266,5,guru
541264,1,question
541264,2,paper
541264,3,student
541264,4,education
541264,5,covid
541263,1,oversight
541263,2,villager
541263,3,dos
541263,4,covaxin
541263,5,covishield
541260,1,bride
541260,2,groom
541260,3,read
541260,4,wedding
541260,5,video
541259,1,child
541259,2,adoption
541259,3,government
541259,4,covid
541259,5,parent
541258,1,commissioner
541258,2,court
541258,3,belagavi
541258,4,violation
541258,5,rally
541257,1,covid
541257,2,patient
541257,3,life
541257,4,prabhat
541257,5,yadav
541256,1,vaccine
541256,2,crore
541256,3,pfizer
541256,4,government
541256,5,covid
541255,1,moon
541255,2,tide
541255,3,today
541255,4,indian
541255,5,full
541253,1,woman
541253,2,text
541253,3,message
541253,4,court
541253,5,accused
541252,1,office
541252,2,merchant
541252,3,appeared
541252,4,mark
541252,5,york
541252,1,office
541252,2,merchant
541252,3,appeared
541252,4,mark
541252,5,york
541251,1,vimeo
541251,2,company
541251,3,ceo
541251,4,youtube
541251,5,content
541249,1,prabhas
541249,2,mission
541249,3,impossible
541249,4,speculation
541249,5,tom
541248,1,statue
541248,2,dinosaur
541248,3,de
541248,4,el
541248,5,la
541247,1,joke
541247,2,woman
541247,3,casteist
541247,4,randeep
541247,5,actor
541246,1,mangrove
541246,2,cyclone
541246,3,storm
541246,4,forest
541246,5,odisha
541245,1,bill
541245,2,covid
541245,3,vaccine
541245,4,shakespeare
541245,5,coventry
541244,1,vaccine
541244,2,approval
541244,3,covaxin
541244,4,country
541244,5,bharat
541243,1,orkut
541243,2,social
541243,3,trending
541243,4,intermediary
541243,5,rule
541242,1,dance
541242,2,kumara
541242,3,hospital
541242,4,bengaluru
541242,5,covid
541238,1,flight
541238,2,javeri
541238,3,bhavesh
541238,4,dubai
541238,5,aircraft
541237,1,ticket
541237,2,owner
541237,3,shop
541237,4,fiega
541237,5,million
541235,1,coach
541235,2,sport
541235,3,job
541235,4,level
541235,5,forced
541232,1,rate
541232,2,covid
541232,3,recovery
541232,4,daily
541232,5,cent
541231,1,september
541231,2,bcci
541231,3,official
541231,4,team
541231,5,th
541229,1,tamil
541229,2,trailer
541229,3,primevideo
541229,4,member
541229,5,wait
541229,1,tamil
541229,2,trailer
541229,3,primevideo
541229,4,member
541229,5,wait
541228,1,landfall
541228,2,cyclone
541228,3,kmph
541228,4,area
541228,5,west
541227,1,mx
541227,2,show
541227,3,runaway
541227,4,lugaai
541227,5,episode
541226,1,arunachal
541226,2,para
541226,3,pradesh
541226,4,police
541226,5,punjab
541225,1,youtuber
541225,2,country
541225,3,instagram
541225,4,kriti
541225,5,sanon
541223,1,court
541223,2,social
541223,3,whatsapp
541223,4,legal
541223,5,suit
541222,1,dp
541222,2,nice
541222,3,trending
541222,4,twitter
541222,5,meme
541221,1,lakh
541221,2,active
541221,3,covid
541221,4,state
541221,5,recovery
541212,1,vaccine
541212,2,moderna
541212,3,adolescent
541212,4,covid
541212,5,percent
541211,1,huawei
541211,2,smartphone
541211,3,google
541211,4,android
541211,5,sanction
541210,1,hackney
541210,2,dogecoin
541210,3,coin
541210,4,robinhood
541210,5,price
541207,1,world
541207,2,richest
541207,3,louis
541207,4,vuitton
541207,5,billion
541205,1,ross
541205,2,joey
541205,3,monica
541205,4,friend
541205,5,rachel
541201,1,mask
541201,2,face
541201,3,doctor
541201,4,speaker
541201,5,communicate
541200,1,boat
541200,2,varaprada
541200,3,sea
541200,4,video
541200,5,tug
541199,1,tamil
541199,2,hair
541199,3,done
541199,4,raima
541199,5,father
541197,1,pm
541197,2,book
541197,3,country
541197,4,contribution
541197,5,modis
541196,1,read
541196,2,wave
541196,3,government
541196,4,storm
541196,5,day
541173,1,vehicle
541173,2,autonomous
541173,3,self
541173,4,driving
541173,5,car
541157,1,loc
541157,2,army
541157,3,uri
541157,4,caf
541157,5,post
541129,1,oxygen
541129,2,covid
541129,3,chatbot
541129,4,region
541129,5,initiative
540712,1,rohan
540712,2,philem
540712,3,hungry
540712,4,manipur
540712,5,cycling
540623,1,bank
540623,2,digital
540623,3,currency
540623,4,bitcoin
540623,5,central
539836,1,diamond
539836,2,pandora
539836,3,lab
539836,4,cent
539836,5,mined
538424,1,cocoa
538424,2,mouse
538424,3,fat
538424,4,liver
538424,5,study
536606,1,day
536606,2,microbreaks
536606,3,study
536606,4,employee
536606,5,university
535691,1,internet
535691,2,child
535691,3,service
535691,4,safe
535691,5,study
534032,1,woman
534032,2,scheme
534032,3,child
534032,4,ministry
534032,5,development
526713,1,sock
526713,2,foot
526713,3,zinc
526713,4,study
526713,5,nanoparticles
522490,1,pandemic
522490,2,money
522490,3,emergency
522490,4,job
522490,5,save
521858,1,mar
521858,2,planet
521858,3,red
521858,4,look
521858,5,aditya
510350,1,money
510350,2,broke
510350,3,pay
510350,4,thing
510350,5,bill
510075,1,stock
510075,2,market
510075,3,share
510075,4,company
510075,5,investing
509179,1,insurance
509179,2,loss
509179,3,policy
509179,4,risk
509179,5,property
508890,1,car
508890,2,discount
508890,3,dealer
508890,4,buying
508890,5,though
508274,1,number
508274,2,confirmed
508274,3,lakh
508274,4,covid
508274,5,health
379349,1,couple
379349,2,room
379349,3,hotel
379349,4,police
379349,5,privacy
373991,1,china
373991,2,user
373991,3,million
373991,4,active
373991,5,google
356957,1,battery
356957,2,use
356957,3,ev
356957,4,vehicle
356957,5,might
353607,1,thinley
353607,2,monk
353607,3,life
353607,4,pain
353607,5,monastery
347131,1,watch
347131,2,devdas
347131,3,day
347131,4,jail
347131,5,bradman
339451,1,arrested
339451,2,performed
339451,3,dress
339451,4,provocative
339451,5,video
256241,1,jolie
256241,2,angelina
256241,3,world
256241,4,bee
256241,5,woman
